labels,key_words,review
DRINKS,3 wine by the glass,even the wine by the glass was good.
QUALITY,3 wine by the glass,even the wine by the glass was good.
LOCATION,1 NEG,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
GENERAL,1 NEG,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
RESTAURANT,3 NEG,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
GENERAL,3 NEG,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
FOOD,3 Japanese Tapas,Consistently good Japanese Tapas.
QUALITY,3 Japanese Tapas,Consistently good Japanese Tapas.
DRINKS,3 drinks,Always good drinks and service is pretty good;
QUALITY,3 drinks,Always good drinks and service is pretty good;
SERVICE,3 service,Always good drinks and service is pretty good;
GENERAL,3 service,Always good drinks and service is pretty good;
AMBIENCE,3 Atmosphere,Atmosphere is nice and relaxed too...
GENERAL,3 Atmosphere,Atmosphere is nice and relaxed too...
RESTAURANT,3 place,A great place to meet up for some food and drinks...  
MISCELLANEOUS,3 place,A great place to meet up for some food and drinks...  
FOOD,3 Yakitori (bbq meats),Yakitori (bbq meats) is tasty too.
QUALITY,3 Yakitori (bbq meats),Yakitori (bbq meats) is tasty too.
FOOD,1 fish,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
QUALITY,1 fish,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
SERVICE,1 staff,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
GENERAL,1 staff,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
RESTAURANT,1 sushi chef,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
MISCELLANEOUS,1 sushi chef,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
FOOD,1 fish,Price and quality of fish alone will keep us from making a return visit.
PRICES,1 fish,Price and quality of fish alone will keep us from making a return visit.
FOOD,1 fish,Price and quality of fish alone will keep us from making a return visit.
QUALITY,1 fish,Price and quality of fish alone will keep us from making a return visit.
RESTAURANT,1 NEG,Price and quality of fish alone will keep us from making a return visit.
GENERAL,1 NEG,Price and quality of fish alone will keep us from making a return visit.
FOOD,1 chef,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.
QUALITY,1 chef,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.
RESTAURANT,1 NEG,No thanks!!!
GENERAL,1 NEG,No thanks!!!
RESTAURANT,3 place,"This place, which is only a few months old, is perhaps Queens' biggest secret!"
GENERAL,3 place,"This place, which is only a few months old, is perhaps Queens' biggest secret!"
AMBIENCE,3 decor,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
GENERAL,3 decor,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
FOOD,3 food,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
QUALITY,3 food,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
FOOD,3 food,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
PRICES,3 food,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
SERVICE,3 staff,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
GENERAL,3 staff,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
AMBIENCE,3 Rice Avenue,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
GENERAL,3 Rice Avenue,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
LOCATION,3 Rice Avenue,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
GENERAL,3 Rice Avenue,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
RESTAURANT,3 Rice Avenue,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
PRICES,3 Rice Avenue,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
SERVICE,1 waiter,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
GENERAL,1 waiter,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
SERVICE,1 NEG,We were then shooed inside.
GENERAL,1 NEG,We were then shooed inside.
SERVICE,1 waiter,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so."
GENERAL,1 waiter,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so."
RESTAURANT,1 NEG,"We left, never to return."
GENERAL,1 NEG,"We left, never to return."
FOOD,1 food,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."
PRICES,1 food,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."
SERVICE,1 wait-staff,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."
GENERAL,1 wait-staff,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."
SERVICE,1 service,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."
GENERAL,1 service,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."
SERVICE,1 management,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."
GENERAL,1 management,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."
SERVICE,1 service,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.
